"variable","GROUP","concept","value","periode_group","time","siteid"
"Alcohol","NO_ARDS_18_49","elix",9,"all","before","FRBDX"
"Drugs","NO_ARDS_18_49","elix",10,"all","before","FRBDX"
"Psychoses","NO_ARDS_18_49","elix",0,"all","before","FRBDX"
"Depression","NO_ARDS_18_49","elix",4,"all","before","FRBDX"
"CHF","NO_ARDS_sup_49","elix",44,"all","before","FRBDX"
"Arrhythmia","NO_ARDS_sup_49","elix",75,"all","before","FRBDX"
"Valvular","NO_ARDS_sup_49","elix",50,"all","before","FRBDX"
"PHTN","NO_ARDS_sup_49","elix",10,"all","before","FRBDX"
"PVD","NO_ARDS_sup_49","elix",45,"all","before","FRBDX"
"HTN","NO_ARDS_sup_49","elix",81,"all","before","FRBDX"
"Paralysis","NO_ARDS_sup_49","elix",14,"all","before","FRBDX"
"NeuroOther","NO_ARDS_sup_49","elix",35,"all","before","FRBDX"
"Pulmonary","NO_ARDS_sup_49","elix",29,"all","before","FRBDX"
"DM","NO_ARDS_sup_49","elix",39,"all","before","FRBDX"
"DMcx","NO_ARDS_sup_49","elix",39,"all","before","FRBDX"
"Hypothyroid","NO_ARDS_sup_49","elix",14,"all","before","FRBDX"
"Renal","NO_ARDS_sup_49","elix",40,"all","before","FRBDX"
"Liver","NO_ARDS_sup_49","elix",20,"all","before","FRBDX"
"PUD","NO_ARDS_sup_49","elix",6,"all","before","FRBDX"
"HIV","NO_ARDS_sup_49","elix",-99,"all","before","FRBDX"
"Lymphoma","NO_ARDS_sup_49","elix",9,"all","before","FRBDX"
"Mets","NO_ARDS_sup_49","elix",10,"all","before","FRBDX"
"Tumor","NO_ARDS_sup_49","elix",23,"all","before","FRBDX"
"Rheumatic","NO_ARDS_sup_49","elix",13,"all","before","FRBDX"
"Coagulopathy","NO_ARDS_sup_49","elix",18,"all","before","FRBDX"
"Obesity","NO_ARDS_sup_49","elix",31,"all","before","FRBDX"
"WeightLoss","NO_ARDS_sup_49","elix",41,"all","before","FRBDX"
"FluidsLytes","NO_ARDS_sup_49","elix",64,"all","before","FRBDX"
"BloodLoss","NO_ARDS_sup_49","elix",17,"all","before","FRBDX"
"Anemia","NO_ARDS_sup_49","elix",24,"all","before","FRBDX"
"Alcohol","NO_ARDS_sup_49","elix",57,"all","before","FRBDX"
"Drugs","NO_ARDS_sup_49","elix",44,"all","before","FRBDX"
"Psychoses","NO_ARDS_sup_49","elix",5,"all","before","FRBDX"
"Depression","NO_ARDS_sup_49","elix",30,"all","before","FRBDX"
"CHF","OTHERS_18_49","elix",0,"all","before","FRBDX"
"Arrhythmia","OTHERS_18_49","elix",0,"all","before","FRBDX"
"Valvular","OTHERS_18_49","elix",0,"all","before","FRBDX"
"PHTN","OTHERS_18_49","elix",0,"all","before","FRBDX"
"PVD","OTHERS_18_49","elix",0,"all","before","FRBDX"
"HTN","OTHERS_18_49","elix",-99,"all","before","FRBDX"
"Paralysis","OTHERS_18_49","elix",0,"all","before","FRBDX"
"NeuroOther","OTHERS_18_49","elix",-99,"all","before","FRBDX"
"Pulmonary","OTHERS_18_49","elix",0,"all","before","FRBDX"
"DM","OTHERS_18_49","elix",0,"all","before","FRBDX"
"DMcx","OTHERS_18_49","elix",0,"all","before","FRBDX"
"Hypothyroid","OTHERS_18_49","elix",0,"all","before","FRBDX"
"Renal","OTHERS_18_49","elix",-99,"all","before","FRBDX"
"Liver","OTHERS_18_49","elix",0,"all","before","FRBDX"
"PUD","OTHERS_18_49","elix",0,"all","before","FRBDX"
"HIV","OTHERS_18_49","elix",0,"all","before","FRBDX"
"Lymphoma","OTHERS_18_49","elix",0,"all","before","FRBDX"
"Mets","OTHERS_18_49","elix",0,"all","before","FRBDX"
"Tumor","OTHERS_18_49","elix",0,"all","before","FRBDX"
"Rheumatic","OTHERS_18_49","elix",-99,"all","before","FRBDX"
"Coagulopathy","OTHERS_18_49","elix",-99,"all","before","FRBDX"
"Obesity","OTHERS_18_49","elix",-99,"all","before","FRBDX"
"WeightLoss","OTHERS_18_49","elix",-99,"all","before","FRBDX"
"FluidsLytes","OTHERS_18_49","elix",-99,"all","before","FRBDX"
"BloodLoss","OTHERS_18_49","elix",0,"all","before","FRBDX"
"Anemia","OTHERS_18_49","elix",0,"all","before","FRBDX"
"Alcohol","OTHERS_18_49","elix",-99,"all","before","FRBDX"
"Drugs","OTHERS_18_49","elix",-99,"all","before","FRBDX"
"Psychoses","OTHERS_18_49","elix",0,"all","before","FRBDX"
"Depression","OTHERS_18_49","elix",-99,"all","before","FRBDX"
"CHF","OTHERS_sup_49","elix",10,"all","before","FRBDX"
"Arrhythmia","OTHERS_sup_49","elix",23,"all","before","FRBDX"
"Valvular","OTHERS_sup_49","elix",16,"all","before","FRBDX"
"PHTN","OTHERS_sup_49","elix",-99,"all","before","FRBDX"
"PVD","OTHERS_sup_49","elix",16,"all","before","FRBDX"
"HTN","OTHERS_sup_49","elix",18,"all","before","FRBDX"
"Paralysis","OTHERS_sup_49","elix",3,"all","before","FRBDX"
"NeuroOther","OTHERS_sup_49","elix",6,"all","before","FRBDX"
"Pulmonary","OTHERS_sup_49","elix",6,"all","before","FRBDX"
"DM","OTHERS_sup_49","elix",11,"all","before","FRBDX"
"DMcx","OTHERS_sup_49","elix",11,"all","before","FRBDX"
"Hypothyroid","OTHERS_sup_49","elix",4,"all","before","FRBDX"
"Renal","OTHERS_sup_49","elix",13,"all","before","FRBDX"
"Liver","OTHERS_sup_49","elix",3,"all","before","FRBDX"
"PUD","OTHERS_sup_49","elix",0,"all","before","FRBDX"
"HIV","OTHERS_sup_49","elix",0,"all","before","FRBDX"
"Lymphoma","OTHERS_sup_49","elix",0,"all","before","FRBDX"
"Mets","OTHERS_sup_49","elix",4,"all","before","FRBDX"
"Tumor","OTHERS_sup_49","elix",5,"all","before","FRBDX"
"Rheumatic","OTHERS_sup_49","elix",-99,"all","before","FRBDX"
"Coagulopathy","OTHERS_sup_49","elix",6,"all","before","FRBDX"
"Obesity","OTHERS_sup_49","elix",3,"all","before","FRBDX"
"WeightLoss","OTHERS_sup_49","elix",11,"all","before","FRBDX"
"FluidsLytes","OTHERS_sup_49","elix",20,"all","before","FRBDX"
"BloodLoss","OTHERS_sup_49","elix",3,"all","before","FRBDX"
"Anemia","OTHERS_sup_49","elix",4,"all","before","FRBDX"
"Alcohol","OTHERS_sup_49","elix",14,"all","before","FRBDX"
"Drugs","OTHERS_sup_49","elix",10,"all","before","FRBDX"
"Psychoses","OTHERS_sup_49","elix",-99,"all","before","FRBDX"
"Depression","OTHERS_sup_49","elix",14,"all","before","FRBDX"
"CHF","ARDS_18_49","elix",0,"P1","before","FRBDX"
"Arrhythmia","ARDS_18_49","elix",0,"P1","before","FRBDX"
"Valvular","ARDS_18_49","elix",-99,"P1","before","FRBDX"
"PHTN","ARDS_18_49","elix",0,"P1","before","FRBDX"
"PVD","ARDS_18_49","elix",0,"P1","before","FRBDX"
"HTN","ARDS_18_49","elix",-99,"P1","before","FRBDX"
"Paralysis","ARDS_18_49","elix",0,"P1","before","FRBDX"
"NeuroOther","ARDS_18_49","elix",0,"P1","before","FRBDX"
"Pulmonary","ARDS_18_49","elix",0,"P1","before","FRBDX"
"DM","ARDS_18_49","elix",-99,"P1","before","FRBDX"
"DMcx","ARDS_18_49","elix",-99,"P1","before","FRBDX"
"Hypothyroid","ARDS_18_49","elix",-99,"P1","before","FRBDX"
"Renal","ARDS_18_49","elix",0,"P1","before","FRBDX"
"Liver","ARDS_18_49","elix",0,"P1","before","FRBDX"
"PUD","ARDS_18_49","elix",0,"P1","before","FRBDX"
"HIV","ARDS_18_49","elix",0,"P1","before","FRBDX"
"Lymphoma","ARDS_18_49","elix",0,"P1","before","FRBDX"
"Mets","ARDS_18_49","elix",0,"P1","before","FRBDX"
"Tumor","ARDS_18_49","elix",0,"P1","before","FRBDX"
"Rheumatic","ARDS_18_49","elix",0,"P1","before","FRBDX"
"Coagulopathy","ARDS_18_49","elix",0,"P1","before","FRBDX"
"Obesity","ARDS_18_49","elix",-99,"P1","before","FRBDX"
"WeightLoss","ARDS_18_49","elix",0,"P1","before","FRBDX"
"FluidsLytes","ARDS_18_49","elix",0,"P1","before","FRBDX"
"BloodLoss","ARDS_18_49","elix",0,"P1","before","FRBDX"
"Anemia","ARDS_18_49","elix",0,"P1","before","FRBDX"
"Alcohol","ARDS_18_49","elix",0,"P1","before","FRBDX"
"Drugs","ARDS_18_49","elix",0,"P1","before","FRBDX"
"Psychoses","ARDS_18_49","elix",0,"P1","before","FRBDX"
"Depression","ARDS_18_49","elix",0,"P1","before","FRBDX"
"CHF","ARDS_sup_49","elix",4,"P1","before","FRBDX"
"Arrhythmia","ARDS_sup_49","elix",4,"P1","before","FRBDX"
"Valvular","ARDS_sup_49","elix",3,"P1","before","FRBDX"
"PHTN","ARDS_sup_49","elix",-99,"P1","before","FRBDX"
"PVD","ARDS_sup_49","elix",3,"P1","before","FRBDX"
"HTN","ARDS_sup_49","elix",4,"P1","before","FRBDX"
"Paralysis","ARDS_sup_49","elix",0,"P1","before","FRBDX"
"NeuroOther","ARDS_sup_49","elix",0,"P1","before","FRBDX"
"Pulmonary","ARDS_sup_49","elix",4,"P1","before","FRBDX"
"DM","ARDS_sup_49","elix",-99,"P1","before","FRBDX"
"DMcx","ARDS_sup_49","elix",-99,"P1","before","FRBDX"
"Hypothyroid","ARDS_sup_49","elix",0,"P1","before","FRBDX"
"Renal","ARDS_sup_49","elix",3,"P1","before","FRBDX"
"Liver","ARDS_sup_49","elix",-99,"P1","before","FRBDX"
"PUD","ARDS_sup_49","elix",0,"P1","before","FRBDX"
"HIV","ARDS_sup_49","elix",0,"P1","before","FRBDX"
"Lymphoma","ARDS_sup_49","elix",0,"P1","before","FRBDX"
"Mets","ARDS_sup_49","elix",0,"P1","before","FRBDX"
"Tumor","ARDS_sup_49","elix",-99,"P1","before","FRBDX"
"Rheumatic","ARDS_sup_49","elix",0,"P1","before","FRBDX"
"Coagulopathy","ARDS_sup_49","elix",-99,"P1","before","FRBDX"
"Obesity","ARDS_sup_49","elix",-99,"P1","before","FRBDX"
"WeightLoss","ARDS_sup_49","elix",0,"P1","before","FRBDX"
"FluidsLytes","ARDS_sup_49","elix",-99,"P1","before","FRBDX"
"BloodLoss","ARDS_sup_49","elix",-99,"P1","before","FRBDX"
"Anemia","ARDS_sup_49","elix",-99,"P1","before","FRBDX"
"Alcohol","ARDS_sup_49","elix",4,"P1","before","FRBDX"
"Drugs","ARDS_sup_49","elix",3,"P1","before","FRBDX"
"Psychoses","ARDS_sup_49","elix",0,"P1","before","FRBDX"
"Depression","ARDS_sup_49","elix",-99,"P1","before","FRBDX"
"CHF","ARDS_sup_49","elix",6,"P2","before","FRBDX"
"Arrhythmia","ARDS_sup_49","elix",4,"P2","before","FRBDX"
"Valvular","ARDS_sup_49","elix",-99,"P2","before","FRBDX"
"PHTN","ARDS_sup_49","elix",0,"P2","before","FRBDX"
"PVD","ARDS_sup_49","elix",3,"P2","before","FRBDX"
"HTN","ARDS_sup_49","elix",10,"P2","before","FRBDX"
"Paralysis","ARDS_sup_49","elix",-99,"P2","before","FRBDX"
"NeuroOther","ARDS_sup_49","elix",3,"P2","before","FRBDX"
"Pulmonary","ARDS_sup_49","elix",-99,"P2","before","FRBDX"
"DM","ARDS_sup_49","elix",5,"P2","before","FRBDX"
"DMcx","ARDS_sup_49","elix",5,"P2","before","FRBDX"
"Hypothyroid","ARDS_sup_49","elix",-99,"P2","before","FRBDX"
"Renal","ARDS_sup_49","elix",6,"P2","before","FRBDX"
"Liver","ARDS_sup_49","elix",-99,"P2","before","FRBDX"
"PUD","ARDS_sup_49","elix",0,"P2","before","FRBDX"
"HIV","ARDS_sup_49","elix",0,"P2","before","FRBDX"
"Lymphoma","ARDS_sup_49","elix",0,"P2","before","FRBDX"
"Mets","ARDS_sup_49","elix",0,"P2","before","FRBDX"
"Tumor","ARDS_sup_49","elix",-99,"P2","before","FRBDX"
"Rheumatic","ARDS_sup_49","elix",0,"P2","before","FRBDX"
"Coagulopathy","ARDS_sup_49","elix",-99,"P2","before","FRBDX"
"Obesity","ARDS_sup_49","elix",4,"P2","before","FRBDX"
"WeightLoss","ARDS_sup_49","elix",-99,"P2","before","FRBDX"
"FluidsLytes","ARDS_sup_49","elix",8,"P2","before","FRBDX"
"BloodLoss","ARDS_sup_49","elix",-99,"P2","before","FRBDX"
"Anemia","ARDS_sup_49","elix",-99,"P2","before","FRBDX"
"Alcohol","ARDS_sup_49","elix",4,"P2","before","FRBDX"
"Drugs","ARDS_sup_49","elix",-99,"P2","before","FRBDX"
"Psychoses","ARDS_sup_49","elix",0,"P2","before","FRBDX"
"Depression","ARDS_sup_49","elix",3,"P2","before","FRBDX"
"CHF","NO_ARDS_18_49","elix",0,"P1","before","FRBDX"
"Arrhythmia","NO_ARDS_18_49","elix",-99,"P1","before","FRBDX"
"Valvular","NO_ARDS_18_49","elix",0,"P1","before","FRBDX"
"PHTN","NO_ARDS_18_49","elix",0,"P1","before","FRBDX"
"PVD","NO_ARDS_18_49","elix",0,"P1","before","FRBDX"
"HTN","NO_ARDS_18_49","elix",0,"P1","before","FRBDX"
"Paralysis","NO_ARDS_18_49","elix",0,"P1","before","FRBDX"
"NeuroOther","NO_ARDS_18_49","elix",0,"P1","before","FRBDX"
"Pulmonary","NO_ARDS_18_49","elix",0,"P1","before","FRBDX"
"DM","NO_ARDS_18_49","elix",0,"P1","before","FRBDX"
"DMcx","NO_ARDS_18_49","elix",0,"P1","before","FRBDX"
"Hypothyroid","NO_ARDS_18_49","elix",0,"P1","before","FRBDX"
"Renal","NO_ARDS_18_49","elix",-99,"P1","before","FRBDX"
"Liver","NO_ARDS_18_49","elix",0,"P1","before","FRBDX"
"PUD","NO_ARDS_18_49","elix",0,"P1","before","FRBDX"
"HIV","NO_ARDS_18_49","elix",0,"P1","before","FRBDX"
"Lymphoma","NO_ARDS_18_49","elix",0,"P1","before","FRBDX"
"Mets","NO_ARDS_18_49","elix",0,"P1","before","FRBDX"
"Tumor","NO_ARDS_18_49","elix",0,"P1","before","FRBDX"
"Rheumatic","NO_ARDS_18_49","elix",0,"P1","before","FRBDX"
"Coagulopathy","NO_ARDS_18_49","elix",-99,"P1","before","FRBDX"
"Obesity","NO_ARDS_18_49","elix",-99,"P1","before","FRBDX"
"WeightLoss","NO_ARDS_18_49","elix",0,"P1","before","FRBDX"
"FluidsLytes","NO_ARDS_18_49","elix",-99,"P1","before","FRBDX"
"BloodLoss","NO_ARDS_18_49","elix",0,"P1","before","FRBDX"
"Anemia","NO_ARDS_18_49","elix",0,"P1","before","FRBDX"
"Alcohol","NO_ARDS_18_49","elix",0,"P1","before","FRBDX"
"Drugs","NO_ARDS_18_49","elix",0,"P1","before","FRBDX"
"Psychoses","NO_ARDS_18_49","elix",0,"P1","before","FRBDX"
"Depression","NO_ARDS_18_49","elix",-99,"P1","before","FRBDX"
"CHF","NO_ARDS_18_49","elix",-99,"P2","before","FRBDX"
"Arrhythmia","NO_ARDS_18_49","elix",6,"P2","before","FRBDX"
"Valvular","NO_ARDS_18_49","elix",-99,"P2","before","FRBDX"
"PHTN","NO_ARDS_18_49","elix",0,"P2","before","FRBDX"
"PVD","NO_ARDS_18_49","elix",-99,"P2","before","FRBDX"
"HTN","NO_ARDS_18_49","elix",7,"P2","before","FRBDX"
"Paralysis","NO_ARDS_18_49","elix",-99,"P2","before","FRBDX"
"NeuroOther","NO_ARDS_18_49","elix",-99,"P2","before","FRBDX"
"Pulmonary","NO_ARDS_18_49","elix",-99,"P2","before","FRBDX"
"DM","NO_ARDS_18_49","elix",4,"P2","before","FRBDX"
"DMcx","NO_ARDS_18_49","elix",4,"P2","before","FRBDX"
"Hypothyroid","NO_ARDS_18_49","elix",-99,"P2","before","FRBDX"
"Renal","NO_ARDS_18_49","elix",7,"P2","before","FRBDX"
"Liver","NO_ARDS_18_49","elix",5,"P2","before","FRBDX"
"PUD","NO_ARDS_18_49","elix",0,"P2","before","FRBDX"
"HIV","NO_ARDS_18_49","elix",0,"P2","before","FRBDX"
"Lymphoma","NO_ARDS_18_49","elix",0,"P2","before","FRBDX"
"Mets","NO_ARDS_18_49","elix",0,"P2","before","FRBDX"
"Tumor","NO_ARDS_18_49","elix",0,"P2","before","FRBDX"
"Rheumatic","NO_ARDS_18_49","elix",3,"P2","before","FRBDX"
"Coagulopathy","NO_ARDS_18_49","elix",6,"P2","before","FRBDX"
"Obesity","NO_ARDS_18_49","elix",8,"P2","before","FRBDX"
"WeightLoss","NO_ARDS_18_49","elix",3,"P2","before","FRBDX"
"FluidsLytes","NO_ARDS_18_49","elix",6,"P2","before","FRBDX"
"BloodLoss","NO_ARDS_18_49","elix",-99,"P2","before","FRBDX"
"Anemia","NO_ARDS_18_49","elix",-99,"P2","before","FRBDX"
"Alcohol","NO_ARDS_18_49","elix",9,"P2","before","FRBDX"
"Drugs","NO_ARDS_18_49","elix",10,"P2","before","FRBDX"
"Psychoses","NO_ARDS_18_49","elix",0,"P2","before","FRBDX"
"Depression","NO_ARDS_18_49","elix",3,"P2","before","FRBDX"
"CHF","NO_ARDS_sup_49","elix",7,"P1","before","FRBDX"
"Arrhythmia","NO_ARDS_sup_49","elix",16,"P1","before","FRBDX"
"Valvular","NO_ARDS_sup_49","elix",12,"P1","before","FRBDX"
"PHTN","NO_ARDS_sup_49","elix",-99,"P1","before","FRBDX"
"PVD","NO_ARDS_sup_49","elix",11,"P1","before","FRBDX"
"HTN","NO_ARDS_sup_49","elix",16,"P1","before","FRBDX"
"Paralysis","NO_ARDS_sup_49","elix",-99,"P1","before","FRBDX"
"NeuroOther","NO_ARDS_sup_49","elix",10,"P1","before","FRBDX"
"Pulmonary","NO_ARDS_sup_49","elix",6,"P1","before","FRBDX"
"DM","NO_ARDS_sup_49","elix",4,"P1","before","FRBDX"
"DMcx","NO_ARDS_sup_49","elix",4,"P1","before","FRBDX"
"Hypothyroid","NO_ARDS_sup_49","elix",4,"P1","before","FRBDX"
"Renal","NO_ARDS_sup_49","elix",9,"P1","before","FRBDX"
"Liver","NO_ARDS_sup_49","elix",3,"P1","before","FRBDX"
"PUD","NO_ARDS_sup_49","elix",0,"P1","before","FRBDX"
"HIV","NO_ARDS_sup_49","elix",0,"P1","before","FRBDX"
"Lymphoma","NO_ARDS_sup_49","elix",-99,"P1","before","FRBDX"
"Mets","NO_ARDS_sup_49","elix",4,"P1","before","FRBDX"
"Tumor","NO_ARDS_sup_49","elix",8,"P1","before","FRBDX"
"Rheumatic","NO_ARDS_sup_49","elix",-99,"P1","before","FRBDX"
"Coagulopathy","NO_ARDS_sup_49","elix",3,"P1","before","FRBDX"
"Obesity","NO_ARDS_sup_49","elix",7,"P1","before","FRBDX"
"WeightLoss","NO_ARDS_sup_49","elix",11,"P1","before","FRBDX"
"FluidsLytes","NO_ARDS_sup_49","elix",13,"P1","before","FRBDX"
"BloodLoss","NO_ARDS_sup_49","elix",6,"P1","before","FRBDX"
"Anemia","NO_ARDS_sup_49","elix",9,"P1","before","FRBDX"
"Alcohol","NO_ARDS_sup_49","elix",10,"P1","before","FRBDX"
"Drugs","NO_ARDS_sup_49","elix",8,"P1","before","FRBDX"
"Psychoses","NO_ARDS_sup_49","elix",-99,"P1","before","FRBDX"
"Depression","NO_ARDS_sup_49","elix",7,"P1","before","FRBDX"
"CHF","NO_ARDS_sup_49","elix",37,"P2","before","FRBDX"
"Arrhythmia","NO_ARDS_sup_49","elix",59,"P2","before","FRBDX"
"Valvular","NO_ARDS_sup_49","elix",38,"P2","before","FRBDX"
"PHTN","NO_ARDS_sup_49","elix",8,"P2","before","FRBDX"
"PVD","NO_ARDS_sup_49","elix",34,"P2","before","FRBDX"
"HTN","NO_ARDS_sup_49","elix",65,"P2","before","FRBDX"
"Paralysis","NO_ARDS_sup_49","elix",12,"P2","before","FRBDX"
"NeuroOther","NO_ARDS_sup_49","elix",25,"P2","before","FRBDX"
"Pulmonary","NO_ARDS_sup_49","elix",23,"P2","before","FRBDX"
"DM","NO_ARDS_sup_49","elix",35,"P2","before","FRBDX"
"DMcx","NO_ARDS_sup_49","elix",35,"P2","before","FRBDX"
"Hypothyroid","NO_ARDS_sup_49","elix",10,"P2","before","FRBDX"
"Renal","NO_ARDS_sup_49","elix",31,"P2","before","FRBDX"
"Liver","NO_ARDS_sup_49","elix",17,"P2","before","FRBDX"
"PUD","NO_ARDS_sup_49","elix",6,"P2","before","FRBDX"
"HIV","NO_ARDS_sup_49","elix",-99,"P2","before","FRBDX"
"Lymphoma","NO_ARDS_sup_49","elix",8,"P2","before","FRBDX"
"Mets","NO_ARDS_sup_49","elix",6,"P2","before","FRBDX"
"Tumor","NO_ARDS_sup_49","elix",15,"P2","before","FRBDX"
"Rheumatic","NO_ARDS_sup_49","elix",11,"P2","before","FRBDX"
"Coagulopathy","NO_ARDS_sup_49","elix",15,"P2","before","FRBDX"
"Obesity","NO_ARDS_sup_49","elix",24,"P2","before","FRBDX"
"WeightLoss","NO_ARDS_sup_49","elix",30,"P2","before","FRBDX"
"FluidsLytes","NO_ARDS_sup_49","elix",51,"P2","before","FRBDX"
"BloodLoss","NO_ARDS_sup_49","elix",11,"P2","before","FRBDX"
"Anemia","NO_ARDS_sup_49","elix",15,"P2","before","FRBDX"
"Alcohol","NO_ARDS_sup_49","elix",47,"P2","before","FRBDX"
"Drugs","NO_ARDS_sup_49","elix",36,"P2","before","FRBDX"
"Psychoses","NO_ARDS_sup_49","elix",4,"P2","before","FRBDX"
"Depression","NO_ARDS_sup_49","elix",23,"P2","before","FRBDX"
"CHF","OTHERS_18_49","elix",0,"P2","before","FRBDX"
"Arrhythmia","OTHERS_18_49","elix",0,"P2","before","FRBDX"
"Valvular","OTHERS_18_49","elix",0,"P2","before","FRBDX"
"PHTN","OTHERS_18_49","elix",0,"P2","before","FRBDX"
"PVD","OTHERS_18_49","elix",0,"P2","before","FRBDX"
"HTN","OTHERS_18_49","elix",-99,"P2","before","FRBDX"
"Paralysis","OTHERS_18_49","elix",0,"P2","before","FRBDX"
"NeuroOther","OTHERS_18_49","elix",-99,"P2","before","FRBDX"
"Pulmonary","OTHERS_18_49","elix",0,"P2","before","FRBDX"
"DM","OTHERS_18_49","elix",0,"P2","before","FRBDX"
"DMcx","OTHERS_18_49","elix",0,"P2","before","FRBDX"
"Hypothyroid","OTHERS_18_49","elix",0,"P2","before","FRBDX"
"Renal","OTHERS_18_49","elix",-99,"P2","before","FRBDX"
"Liver","OTHERS_18_49","elix",0,"P2","before","FRBDX"
"PUD","OTHERS_18_49","elix",0,"P2","before","FRBDX"
"HIV","OTHERS_18_49","elix",0,"P2","before","FRBDX"
"Lymphoma","OTHERS_18_49","elix",0,"P2","before","FRBDX"
"Mets","OTHERS_18_49","elix",0,"P2","before","FRBDX"
"Tumor","OTHERS_18_49","elix",0,"P2","before","FRBDX"
"Rheumatic","OTHERS_18_49","elix",-99,"P2","before","FRBDX"
"Coagulopathy","OTHERS_18_49","elix",-99,"P2","before","FRBDX"
"Obesity","OTHERS_18_49","elix",-99,"P2","before","FRBDX"
"WeightLoss","OTHERS_18_49","elix",-99,"P2","before","FRBDX"
"FluidsLytes","OTHERS_18_49","elix",-99,"P2","before","FRBDX"
"BloodLoss","OTHERS_18_49","elix",0,"P2","before","FRBDX"
"Anemia","OTHERS_18_49","elix",0,"P2","before","FRBDX"
"Alcohol","OTHERS_18_49","elix",-99,"P2","before","FRBDX"
"Drugs","OTHERS_18_49","elix",-99,"P2","before","FRBDX"
"Psychoses","OTHERS_18_49","elix",0,"P2","before","FRBDX"
"Depression","OTHERS_18_49","elix",-99,"P2","before","FRBDX"
"CHF","OTHERS_sup_49","elix",-99,"P1","before","FRBDX"
"Arrhythmia","OTHERS_sup_49","elix",-99,"P1","before","FRBDX"
"Valvular","OTHERS_sup_49","elix",-99,"P1","before","FRBDX"
"PHTN","OTHERS_sup_49","elix",-99,"P1","before","FRBDX"
"PVD","OTHERS_sup_49","elix",-99,"P1","before","FRBDX"
"HTN","OTHERS_sup_49","elix",3,"P1","before","FRBDX"
"Paralysis","OTHERS_sup_49","elix",0,"P1","before","FRBDX"
"NeuroOther","OTHERS_sup_49","elix",-99,"P1","before","FRBDX"
"Pulmonary","OTHERS_sup_49","elix",-99,"P1","before","FRBDX"
"DM","OTHERS_sup_49","elix",-99,"P1","before","FRBDX"
"DMcx","OTHERS_sup_49","elix",-99,"P1","before","FRBDX"
"Hypothyroid","OTHERS_sup_49","elix",0,"P1","before","FRBDX"
"Renal","OTHERS_sup_49","elix",-99,"P1","before","FRBDX"
"Liver","OTHERS_sup_49","elix",-99,"P1","before","FRBDX"
"PUD","OTHERS_sup_49","elix",0,"P1","before","FRBDX"
"HIV","OTHERS_sup_49","elix",0,"P1","before","FRBDX"
"Lymphoma","OTHERS_sup_49","elix",0,"P1","before","FRBDX"
"Mets","OTHERS_sup_49","elix",0,"P1","before","FRBDX"
"Tumor","OTHERS_sup_49","elix",0,"P1","before","FRBDX"
"Rheumatic","OTHERS_sup_49","elix",0,"P1","before","FRBDX"
"Coagulopathy","OTHERS_sup_49","elix",-99,"P1","before","FRBDX"
"Obesity","OTHERS_sup_49","elix",-99,"P1","before","FRBDX"
"WeightLoss","OTHERS_sup_49","elix",-99,"P1","before","FRBDX"
"FluidsLytes","OTHERS_sup_49","elix",3,"P1","before","FRBDX"
"BloodLoss","OTHERS_sup_49","elix",-99,"P1","before","FRBDX"
"Anemia","OTHERS_sup_49","elix",-99,"P1","before","FRBDX"
"Alcohol","OTHERS_sup_49","elix",3,"P1","before","FRBDX"
"Drugs","OTHERS_sup_49","elix",3,"P1","before","FRBDX"
"Psychoses","OTHERS_sup_49","elix",0,"P1","before","FRBDX"
"Depression","OTHERS_sup_49","elix",-99,"P1","before","FRBDX"
"CHF","OTHERS_sup_49","elix",9,"P2","before","FRBDX"
"Arrhythmia","OTHERS_sup_49","elix",21,"P2","before","FRBDX"
"Valvular","OTHERS_sup_49","elix",14,"P2","before","FRBDX"
"PHTN","OTHERS_sup_49","elix",-99,"P2","before","FRBDX"
"PVD","OTHERS_sup_49","elix",15,"P2","before","FRBDX"
"HTN","OTHERS_sup_49","elix",15,"P2","before","FRBDX"
"Paralysis","OTHERS_sup_49","elix",3,"P2","before","FRBDX"
"NeuroOther","OTHERS_sup_49","elix",5,"P2","before","FRBDX"
"Pulmonary","OTHERS_sup_49","elix",4,"P2","before","FRBDX"
"DM","OTHERS_sup_49","elix",9,"P2","before","FRBDX"
"DMcx","OTHERS_sup_49","elix",9,"P2","before","FRBDX"
"Hypothyroid","OTHERS_sup_49","elix",4,"P2","before","FRBDX"
"Renal","OTHERS_sup_49","elix",11,"P2","before","FRBDX"
"Liver","OTHERS_sup_49","elix",-99,"P2","before","FRBDX"
"PUD","OTHERS_sup_49","elix",0,"P2","before","FRBDX"
"HIV","OTHERS_sup_49","elix",0,"P2","before","FRBDX"
"Lymphoma","OTHERS_sup_49","elix",0,"P2","before","FRBDX"
"Mets","OTHERS_sup_49","elix",4,"P2","before","FRBDX"
"Tumor","OTHERS_sup_49","elix",5,"P2","before","FRBDX"
"Rheumatic","OTHERS_sup_49","elix",-99,"P2","before","FRBDX"
"Coagulopathy","OTHERS_sup_49","elix",4,"P2","before","FRBDX"
"Obesity","OTHERS_sup_49","elix",-99,"P2","before","FRBDX"
"WeightLoss","OTHERS_sup_49","elix",9,"P2","before","FRBDX"
"FluidsLytes","OTHERS_sup_49","elix",17,"P2","before","FRBDX"
"BloodLoss","OTHERS_sup_49","elix",-99,"P2","before","FRBDX"
"Anemia","OTHERS_sup_49","elix",3,"P2","before","FRBDX"
"Alcohol","OTHERS_sup_49","elix",11,"P2","before","FRBDX"
