"variable","GROUP","concept","value","periode_group","time","siteid"
"T98","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"U07","ARDS_18_49","DIAG-ICD10",11,"P1","all","FRBDX"
"U07","ARDS_18_49","DIAG-ICD10",5,"P2","all","FRBDX"
"U07","ARDS_sup_49","DIAG-ICD10",75,"P1","all","FRBDX"
"U07","ARDS_sup_49","DIAG-ICD10",99,"P2","all","FRBDX"
"U07","NO_ARDS_18_49","DIAG-ICD10",29,"P1","all","FRBDX"
"U07","NO_ARDS_18_49","DIAG-ICD10",105,"P2","all","FRBDX"
"U07","NO_ARDS_sup_49","DIAG-ICD10",171,"P1","all","FRBDX"
"U07","NO_ARDS_sup_49","DIAG-ICD10",380,"P2","all","FRBDX"
"U07","OTHERS_18_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"U07","OTHERS_18_49","DIAG-ICD10",4,"P2","all","FRBDX"
"U07","OTHERS_sup_49","DIAG-ICD10",24,"P1","all","FRBDX"
"U07","OTHERS_sup_49","DIAG-ICD10",64,"P2","all","FRBDX"
"U08","ARDS_sup_49","DIAG-ICD10",5,"P1","all","FRBDX"
"U08","ARDS_sup_49","DIAG-ICD10",8,"P2","all","FRBDX"
"U08","NO_ARDS_18_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"U08","NO_ARDS_18_49","DIAG-ICD10",10,"P2","all","FRBDX"
"U08","NO_ARDS_sup_49","DIAG-ICD10",9,"P1","all","FRBDX"
"U08","NO_ARDS_sup_49","DIAG-ICD10",33,"P2","all","FRBDX"
"U08","OTHERS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"U08","OTHERS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"U08","OTHERS_sup_49","DIAG-ICD10",4,"P2","all","FRBDX"
"U09","ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"U09","ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"U09","NO_ARDS_18_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"U09","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"U09","NO_ARDS_sup_49","DIAG-ICD10",3,"P2","all","FRBDX"
"U10","ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"U10","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"U10","NO_ARDS_sup_49","DIAG-ICD10",8,"P2","all","FRBDX"
"U10","OTHERS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"U82","ARDS_18_49","DIAG-ICD10",5,"P1","all","FRBDX"
"U82","ARDS_sup_49","DIAG-ICD10",19,"P1","all","FRBDX"
"U82","ARDS_sup_49","DIAG-ICD10",19,"P2","all","FRBDX"
"U82","NO_ARDS_18_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"U82","NO_ARDS_18_49","DIAG-ICD10",3,"P2","all","FRBDX"
"U82","NO_ARDS_sup_49","DIAG-ICD10",12,"P1","all","FRBDX"
"U82","NO_ARDS_sup_49","DIAG-ICD10",21,"P2","all","FRBDX"
"U82","OTHERS_sup_49","DIAG-ICD10",4,"P1","all","FRBDX"
"U82","OTHERS_sup_49","DIAG-ICD10",7,"P2","all","FRBDX"
"U83","ARDS_18_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"U83","ARDS_sup_49","DIAG-ICD10",3,"P1","all","FRBDX"
"U83","ARDS_sup_49","DIAG-ICD10",7,"P2","all","FRBDX"
"U83","NO_ARDS_18_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"U83","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"U83","NO_ARDS_sup_49","DIAG-ICD10",3,"P1","all","FRBDX"
"U83","NO_ARDS_sup_49","DIAG-ICD10",8,"P2","all","FRBDX"
"U83","OTHERS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"U83","OTHERS_sup_49","DIAG-ICD10",3,"P2","all","FRBDX"
"U84","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"U85","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"W00","OTHERS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"W01","ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"W01","ARDS_sup_49","DIAG-ICD10",3,"P2","all","FRBDX"
"W01","NO_ARDS_sup_49","DIAG-ICD10",6,"P1","all","FRBDX"
"W01","NO_ARDS_sup_49","DIAG-ICD10",18,"P2","all","FRBDX"
"W01","OTHERS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"W01","OTHERS_sup_49","DIAG-ICD10",5,"P2","all","FRBDX"
"W04","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"W05","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"W06","ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"W06","ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"W06","NO_ARDS_sup_49","DIAG-ICD10",5,"P1","all","FRBDX"
"W06","NO_ARDS_sup_49","DIAG-ICD10",7,"P2","all","FRBDX"
"W06","OTHERS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"W07","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"W07","NO_ARDS_sup_49","DIAG-ICD10",3,"P2","all","FRBDX"
"W07","OTHERS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"W07","OTHERS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"W08","OTHERS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"W10","OTHERS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"W11","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"W17","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"W18","ARDS_sup_49","DIAG-ICD10",3,"P1","all","FRBDX"
"W18","ARDS_sup_49","DIAG-ICD10",3,"P2","all","FRBDX"
"W18","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"W18","NO_ARDS_sup_49","DIAG-ICD10",12,"P1","all","FRBDX"
"W18","NO_ARDS_sup_49","DIAG-ICD10",29,"P2","all","FRBDX"
"W18","OTHERS_sup_49","DIAG-ICD10",4,"P1","all","FRBDX"
"W18","OTHERS_sup_49","DIAG-ICD10",10,"P2","all","FRBDX"
"W19","ARDS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"W19","ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"W19","ARDS_sup_49","DIAG-ICD10",5,"P2","all","FRBDX"
"W19","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"W19","NO_ARDS_sup_49","DIAG-ICD10",14,"P1","all","FRBDX"
"W19","NO_ARDS_sup_49","DIAG-ICD10",33,"P2","all","FRBDX"
"W19","OTHERS_sup_49","DIAG-ICD10",6,"P1","all","FRBDX"
"W19","OTHERS_sup_49","DIAG-ICD10",6,"P2","all","FRBDX"
"W22","NO_ARDS_18_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"W22","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"W26","NO_ARDS_18_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"W55","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"X61","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y04","ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y04","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y11","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y40","ARDS_sup_49","DIAG-ICD10",6,"P1","all","FRBDX"
"Y40","ARDS_sup_49","DIAG-ICD10",4,"P2","all","FRBDX"
"Y40","NO_ARDS_18_49","DIAG-ICD10",3,"P1","all","FRBDX"
"Y40","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y40","NO_ARDS_sup_49","DIAG-ICD10",7,"P1","all","FRBDX"
"Y40","NO_ARDS_sup_49","DIAG-ICD10",8,"P2","all","FRBDX"
"Y40","OTHERS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Y41","ARDS_sup_49","DIAG-ICD10",3,"P1","all","FRBDX"
"Y41","NO_ARDS_18_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Y41","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y41","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Y41","NO_ARDS_sup_49","DIAG-ICD10",3,"P2","all","FRBDX"
"Y41","OTHERS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Y42","ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Y42","ARDS_sup_49","DIAG-ICD10",3,"P2","all","FRBDX"
"Y42","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y42","NO_ARDS_sup_49","DIAG-ICD10",3,"P1","all","FRBDX"
"Y42","NO_ARDS_sup_49","DIAG-ICD10",25,"P2","all","FRBDX"
"Y42","OTHERS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Y42","OTHERS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y43","ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y43","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y43","NO_ARDS_sup_49","DIAG-ICD10",7,"P1","all","FRBDX"
"Y43","NO_ARDS_sup_49","DIAG-ICD10",15,"P2","all","FRBDX"
"Y43","OTHERS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y43","OTHERS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Y43","OTHERS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y44","ARDS_18_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Y44","ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Y44","ARDS_sup_49","DIAG-ICD10",9,"P2","all","FRBDX"
"Y44","NO_ARDS_sup_49","DIAG-ICD10",3,"P1","all","FRBDX"
"Y44","NO_ARDS_sup_49","DIAG-ICD10",17,"P2","all","FRBDX"
"Y44","OTHERS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Y44","OTHERS_sup_49","DIAG-ICD10",5,"P2","all","FRBDX"
"Y45","ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Y45","ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y45","NO_ARDS_sup_49","DIAG-ICD10",6,"P1","all","FRBDX"
"Y45","NO_ARDS_sup_49","DIAG-ICD10",12,"P2","all","FRBDX"
"Y45","OTHERS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Y45","OTHERS_sup_49","DIAG-ICD10",3,"P2","all","FRBDX"
"Y46","NO_ARDS_sup_49","DIAG-ICD10",3,"P2","all","FRBDX"
"Y46","OTHERS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Y46","OTHERS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y47","ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Y47","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Y47","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y47","OTHERS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Y47","OTHERS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y48","ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Y49","NO_ARDS_sup_49","DIAG-ICD10",4,"P1","all","FRBDX"
"Y49","NO_ARDS_sup_49","DIAG-ICD10",6,"P2","all","FRBDX"
"Y49","OTHERS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Y49","OTHERS_sup_49","DIAG-ICD10",4,"P2","all","FRBDX"
"Y51","ARDS_sup_49","DIAG-ICD10",3,"P2","all","FRBDX"
"Y51","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y51","OTHERS_sup_49","DIAG-ICD10",3,"P2","all","FRBDX"
"Y52","ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Y52","NO_ARDS_sup_49","DIAG-ICD10",4,"P1","all","FRBDX"
"Y52","NO_ARDS_sup_49","DIAG-ICD10",7,"P2","all","FRBDX"
"Y52","OTHERS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y53","ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Y53","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Y54","ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Y54","ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y54","NO_ARDS_18_49","DIAG-ICD10",4,"P2","all","FRBDX"
"Y54","NO_ARDS_sup_49","DIAG-ICD10",9,"P2","all","FRBDX"
"Y54","OTHERS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Y54","OTHERS_sup_49","DIAG-ICD10",3,"P2","all","FRBDX"
"Y57","NO_ARDS_sup_49","DIAG-ICD10",3,"P2","all","FRBDX"
"Y60","ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y60","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y60","OTHERS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y65","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y65","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Y83","ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Y83","ARDS_sup_49","DIAG-ICD10",3,"P2","all","FRBDX"
"Y83","NO_ARDS_18_49","DIAG-ICD10",3,"P2","all","FRBDX"
"Y83","NO_ARDS_sup_49","DIAG-ICD10",9,"P1","all","FRBDX"
"Y83","NO_ARDS_sup_49","DIAG-ICD10",20,"P2","all","FRBDX"
"Y83","OTHERS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Y83","OTHERS_sup_49","DIAG-ICD10",6,"P2","all","FRBDX"
"Y84","ARDS_18_49","DIAG-ICD10",9,"P1","all","FRBDX"
"Y84","ARDS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y84","ARDS_sup_49","DIAG-ICD10",34,"P1","all","FRBDX"
"Y84","ARDS_sup_49","DIAG-ICD10",35,"P2","all","FRBDX"
"Y84","NO_ARDS_18_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Y84","NO_ARDS_18_49","DIAG-ICD10",5,"P2","all","FRBDX"
"Y84","NO_ARDS_sup_49","DIAG-ICD10",12,"P1","all","FRBDX"
"Y84","NO_ARDS_sup_49","DIAG-ICD10",42,"P2","all","FRBDX"
"Y84","OTHERS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y84","OTHERS_sup_49","DIAG-ICD10",5,"P1","all","FRBDX"
"Y84","OTHERS_sup_49","DIAG-ICD10",5,"P2","all","FRBDX"
"Y85","OTHERS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y86","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y88","ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y88","NO_ARDS_sup_49","DIAG-ICD10",3,"P2","all","FRBDX"
"Y88","OTHERS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y90","NO_ARDS_sup_49","DIAG-ICD10",3,"P2","all","FRBDX"
"Y95","ARDS_18_49","DIAG-ICD10",3,"P1","all","FRBDX"
"Y95","ARDS_sup_49","DIAG-ICD10",16,"P1","all","FRBDX"
"Y95","ARDS_sup_49","DIAG-ICD10",13,"P2","all","FRBDX"
"Y95","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Y95","NO_ARDS_sup_49","DIAG-ICD10",12,"P2","all","FRBDX"
"Y95","OTHERS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Y95","OTHERS_sup_49","DIAG-ICD10",3,"P1","all","FRBDX"
"Y95","OTHERS_sup_49","DIAG-ICD10",4,"P2","all","FRBDX"
"Z00","ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z00","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z02","NO_ARDS_18_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z02","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z02","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z02","OTHERS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z03","ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z03","NO_ARDS_18_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z03","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z04","ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z04","ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z04","NO_ARDS_18_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z04","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z04","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z04","NO_ARDS_sup_49","DIAG-ICD10",6,"P2","all","FRBDX"
"Z04","OTHERS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z08","ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z08","NO_ARDS_sup_49","DIAG-ICD10",3,"P2","all","FRBDX"
"Z09","ARDS_18_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z09","ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z09","ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z09","NO_ARDS_18_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z09","NO_ARDS_18_49","DIAG-ICD10",8,"P2","all","FRBDX"
"Z09","NO_ARDS_sup_49","DIAG-ICD10",8,"P1","all","FRBDX"
"Z09","NO_ARDS_sup_49","DIAG-ICD10",13,"P2","all","FRBDX"
"Z09","OTHERS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z09","OTHERS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z11","ARDS_sup_49","DIAG-ICD10",5,"P2","all","FRBDX"
"Z11","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z11","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z11","NO_ARDS_sup_49","DIAG-ICD10",13,"P2","all","FRBDX"
"Z11","OTHERS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z11","OTHERS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z20","ARDS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z20","ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z20","ARDS_sup_49","DIAG-ICD10",6,"P2","all","FRBDX"
"Z20","NO_ARDS_18_49","DIAG-ICD10",9,"P2","all","FRBDX"
"Z20","NO_ARDS_sup_49","DIAG-ICD10",4,"P1","all","FRBDX"
"Z20","NO_ARDS_sup_49","DIAG-ICD10",27,"P2","all","FRBDX"
"Z20","OTHERS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z20","OTHERS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z21","ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z21","NO_ARDS_18_49","DIAG-ICD10",3,"P2","all","FRBDX"
"Z21","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z21","NO_ARDS_sup_49","DIAG-ICD10",3,"P2","all","FRBDX"
"Z21","OTHERS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z22","ARDS_18_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z22","ARDS_sup_49","DIAG-ICD10",13,"P1","all","FRBDX"
"Z22","ARDS_sup_49","DIAG-ICD10",9,"P2","all","FRBDX"
"Z22","NO_ARDS_18_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z22","NO_ARDS_18_49","DIAG-ICD10",4,"P2","all","FRBDX"
"Z22","NO_ARDS_sup_49","DIAG-ICD10",7,"P1","all","FRBDX"
"Z22","NO_ARDS_sup_49","DIAG-ICD10",11,"P2","all","FRBDX"
"Z22","OTHERS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z23","ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z23","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z24","ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z25","ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z25","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z25","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z25","NO_ARDS_sup_49","DIAG-ICD10",3,"P2","all","FRBDX"
"Z26","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z26","OTHERS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z27","ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z27","NO_ARDS_18_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z27","NO_ARDS_18_49","DIAG-ICD10",4,"P2","all","FRBDX"
"Z27","OTHERS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z29","ARDS_18_49","DIAG-ICD10",9,"P1","all","FRBDX"
"Z29","ARDS_18_49","DIAG-ICD10",5,"P2","all","FRBDX"
"Z29","ARDS_sup_49","DIAG-ICD10",71,"P1","all","FRBDX"
"Z29","ARDS_sup_49","DIAG-ICD10",97,"P2","all","FRBDX"
"Z29","NO_ARDS_18_49","DIAG-ICD10",28,"P1","all","FRBDX"
"Z29","NO_ARDS_18_49","DIAG-ICD10",99,"P2","all","FRBDX"
"Z29","NO_ARDS_sup_49","DIAG-ICD10",168,"P1","all","FRBDX"
"Z29","NO_ARDS_sup_49","DIAG-ICD10",362,"P2","all","FRBDX"
"Z29","OTHERS_18_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z29","OTHERS_18_49","DIAG-ICD10",4,"P2","all","FRBDX"
"Z29","OTHERS_sup_49","DIAG-ICD10",21,"P1","all","FRBDX"
"Z29","OTHERS_sup_49","DIAG-ICD10",63,"P2","all","FRBDX"
"Z30","NO_ARDS_18_49","DIAG-ICD10",3,"P1","all","FRBDX"
"Z30","NO_ARDS_18_49","DIAG-ICD10",10,"P2","all","FRBDX"
"Z30","OTHERS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z31","NO_ARDS_18_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z31","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z33","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z35","NO_ARDS_18_49","DIAG-ICD10",3,"P1","all","FRBDX"
"Z35","NO_ARDS_18_49","DIAG-ICD10",11,"P2","all","FRBDX"
"Z35","OTHERS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z37","ARDS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z37","NO_ARDS_18_49","DIAG-ICD10",3,"P1","all","FRBDX"
"Z37","NO_ARDS_18_49","DIAG-ICD10",10,"P2","all","FRBDX"
"Z37","OTHERS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z39","ARDS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z39","NO_ARDS_18_49","DIAG-ICD10",3,"P1","all","FRBDX"
"Z39","NO_ARDS_18_49","DIAG-ICD10",10,"P2","all","FRBDX"
"Z39","OTHERS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z43","ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z43","NO_ARDS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z43","NO_ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z43","NO_ARDS_sup_49","DIAG-ICD10",3,"P2","all","FRBDX"
"Z45","NO_ARDS_sup_49","DIAG-ICD10",3,"P1","all","FRBDX"
"Z45","NO_ARDS_sup_49","DIAG-ICD10",7,"P2","all","FRBDX"
"Z45","OTHERS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z46","ARDS_18_49","DIAG-ICD10",4,"P1","all","FRBDX"
"Z46","ARDS_sup_49","DIAG-ICD10",4,"P1","all","FRBDX"
"Z46","ARDS_sup_49","DIAG-ICD10",17,"P2","all","FRBDX"
"Z46","NO_ARDS_18_49","DIAG-ICD10",3,"P2","all","FRBDX"
"Z46","NO_ARDS_sup_49","DIAG-ICD10",11,"P1","all","FRBDX"
"Z46","NO_ARDS_sup_49","DIAG-ICD10",28,"P2","all","FRBDX"
"Z46","OTHERS_18_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z46","OTHERS_sup_49","DIAG-ICD10",5,"P1","all","FRBDX"
"Z46","OTHERS_sup_49","DIAG-ICD10",9,"P2","all","FRBDX"
"Z48","ARDS_18_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z48","ARDS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z48","ARDS_sup_49","DIAG-ICD10",4,"P1","all","FRBDX"
"Z48","ARDS_sup_49","DIAG-ICD10",8,"P2","all","FRBDX"
"Z48","NO_ARDS_18_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z48","NO_ARDS_18_49","DIAG-ICD10",6,"P2","all","FRBDX"
"Z48","NO_ARDS_sup_49","DIAG-ICD10",9,"P1","all","FRBDX"
"Z48","NO_ARDS_sup_49","DIAG-ICD10",22,"P2","all","FRBDX"
"Z48","OTHERS_18_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z48","OTHERS_18_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z48","OTHERS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z48","OTHERS_sup_49","DIAG-ICD10",5,"P2","all","FRBDX"
"Z49","ARDS_sup_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z49","ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z49","NO_ARDS_18_49","DIAG-ICD10",-99,"P1","all","FRBDX"
"Z49","NO_ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z49","OTHERS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z50","ARDS_sup_49","DIAG-ICD10",3,"P1","all","FRBDX"
"Z50","ARDS_sup_49","DIAG-ICD10",-99,"P2","all","FRBDX"
"Z50","NO_ARDS_sup_49","DIAG-ICD10",7,"P1","all","FRBDX"
"Z50","NO_ARDS_sup_49","DIAG-ICD10",7,"P2","all","FRBDX"
